dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
bail,GAT+FAME+PFR,25,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GAT+FAME+PFR,30,42,0.80,0.10,0.10,0.9185,0.0658,0.0284,0.0003,0.1053,1889,906,983,374,342,374,342,532,641,0.3388,0.3731,0.3072,0.8529,0.8246,0.0357,0.0312
bail,GAT+FAME+PFR,35,42,0.80,0.10,0.10,0.9243,0.0694,0.0215,0.0072,0.7479,1889,906,983,374,342,374,342,532,641,0.3436,0.3797,0.3103,0.8636,0.8421,0.0395,0.0265
bail,GAT+FAME+PFR,40,42,0.80,0.10,0.10,0.9264,0.0582,0.0082,0.0071,0.4000,1889,906,983,374,342,374,342,532,641,0.3362,0.3664,0.3082,0.8503,0.8421,0.0263,0.0234
bail,GAT+FAME+PFR,45,42,0.80,0.10,0.10,0.7856,0.0435,0.0201,0.0249,0.4072,1889,906,983,374,342,374,342,532,641,0.2335,0.2561,0.2126,0.5348,0.5146,0.0602,0.0515
bail,GAT+FAME+PFR,50,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN,0,42,0.80,0.10,0.10,0.7422,0.0504,0.0336,0.0412,6.5943,1889,906,983,374,342,374,342,532,641,0.1625,0.1887,0.1384,0.3904,0.3567,0.0470,0.0218
bail,GCN,1,42,0.80,0.10,0.10,0.6935,0.0123,0.0132,0.0600,16.3500,1889,906,983,374,342,374,342,532,641,0.0863,0.0927,0.0804,0.2032,0.2164,0.0150,0.0078
bail,GCN,2,42,0.80,0.10,0.10,0.7194,0.0395,0.0243,0.0441,2.8441,1889,906,983,374,342,374,342,532,641,0.1461,0.1667,0.1272,0.3342,0.3099,0.0489,0.0296
bail,GCN,3,42,0.80,0.10,0.10,0.6226,0.0008,0.0005,0.0637,0.0000,1889,906,983,374,342,374,342,532,641,0.0026,0.0022,0.0031,0.0053,0.0058,0.0000,0.0016
bail,GCN,4,42,0.80,0.10,0.10,0.6358,0.0174,0.0057,0.0700,80.4103,1889,906,983,374,342,374,342,532,641,0.0318,0.0408,0.0234,0.0642,0.0585,0.0244,0.0047
bail,GCN,5,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN,6,42,0.80,0.10,0.10,0.7538,0.1008,0.0386,0.0424,0.1816,1889,906,983,374,342,374,342,532,641,0.4166,0.4691,0.3683,0.7433,0.7047,0.2763,0.1888
bail,GCN,7,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN,8,42,0.80,0.10,0.10,0.6194,0.0079,0.0051,0.0682,279.1667,1889,906,983,374,342,374,342,532,641,0.0058,0.0099,0.0020,0.0080,0.0029,0.0113,0.0016
bail,GCN,9,42,0.80,0.10,0.10,0.7554,0.0695,0.0174,0.0369,0.0768,1889,906,983,374,342,374,342,532,641,0.3579,0.3940,0.3245,0.6578,0.6404,0.2086,0.1560
bail,GCN,10,42,0.80,0.10,0.10,0.6691,0.0120,0.0016,0.0578,33.9333,1889,906,983,374,342,374,342,532,641,0.0566,0.0629,0.0509,0.1390,0.1374,0.0094,0.0047
bail,GCN,11,42,0.80,0.10,0.10,0.6543,0.0239,0.0326,0.0505,36.8750,1889,906,983,374,342,374,342,532,641,0.0461,0.0585,0.0346,0.1203,0.0877,0.0150,0.0062
bail,GCN,12,42,0.80,0.10,0.10,0.6945,0.0238,0.0162,0.0472,2.8833,1889,906,983,374,342,374,342,532,641,0.0969,0.1093,0.0855,0.2326,0.2164,0.0226,0.0156
bail,GCN,13,42,0.80,0.10,0.10,0.6596,0.0047,0.0071,0.0607,10.3333,1889,906,983,374,342,374,342,532,641,0.0450,0.0475,0.0427,0.1070,0.1140,0.0056,0.0047
bail,GCN,14,42,0.80,0.10,0.10,0.4103,0.0132,0.0135,0.0367,0.0149,1889,906,983,374,342,374,342,532,641,0.9412,0.9481,0.9349,0.9572,0.9708,0.9417,0.9158
bail,GCN,15,42,0.80,0.10,0.10,0.6331,0.0294,0.0304,0.0586,4.6692,1889,906,983,374,342,374,342,532,641,0.0619,0.0773,0.0478,0.1123,0.0819,0.0526,0.0296
bail,GCN,16,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN,17,42,0.80,0.10,0.10,0.7041,0.0105,0.0353,0.0422,7.2684,1889,906,983,374,342,374,342,532,641,0.1445,0.1391,0.1495,0.2834,0.3187,0.0376,0.0593
bail,GCN,18,42,0.80,0.10,0.10,0.6400,0.0493,0.0150,0.0718,0.9987,1889,906,983,374,342,374,342,532,641,0.1620,0.1876,0.1384,0.2460,0.2310,0.1466,0.0889
bail,GCN,19,42,0.80,0.10,0.10,0.6866,0.0377,0.0338,0.0489,10.5591,1889,906,983,374,342,374,342,532,641,0.0985,0.1181,0.0804,0.2326,0.1988,0.0376,0.0172
bail,GCN,20,42,0.80,0.10,0.10,0.6305,0.0035,0.0003,0.0641,19.7500,1889,906,983,374,342,374,342,532,641,0.0169,0.0188,0.0153,0.0348,0.0351,0.0075,0.0047
bail,GCN,21,42,0.80,0.10,0.10,0.6893,0.0125,0.0025,0.0392,1.6896,1889,906,983,374,342,374,342,532,641,0.1657,0.1722,0.1597,0.3075,0.3099,0.0771,0.0796
bail,GCN,22,42,0.80,0.10,0.10,0.6294,0.0054,0.0002,0.0663,241.2500,1889,906,983,374,342,374,342,532,641,0.0138,0.0166,0.0112,0.0294,0.0292,0.0075,0.0016
bail,GCN,23,42,0.80,0.10,0.10,0.6993,0.0321,0.0201,0.0500,9.7882,1889,906,983,374,342,374,342,532,641,0.1069,0.1236,0.0916,0.2540,0.2339,0.0320,0.0156
bail,GCN,24,42,0.80,0.10,0.10,0.7713,0.0348,0.0155,0.0484,0.3941,1889,906,983,374,342,374,342,532,641,0.2181,0.2362,0.2014,0.4786,0.4942,0.0658,0.0452
bail,GCN,25,42,0.80,0.10,0.10,0.6776,0.0245,0.0120,0.0571,18.6429,1889,906,983,374,342,374,342,532,641,0.0789,0.0916,0.0671,0.1845,0.1725,0.0263,0.0109
bail,GCN,26,42,0.80,0.10,0.10,0.6257,0.0043,0.0023,0.0677,50.1667,1889,906,983,374,342,374,342,532,641,0.0143,0.0166,0.0122,0.0241,0.0263,0.0113,0.0047
bail,GCN,27,42,0.80,0.10,0.10,0.6199,0.0221,0.0101,0.0453,0.1618,1889,906,983,374,342,374,342,532,641,0.5601,0.5486,0.5707,0.7326,0.7427,0.4192,0.4789
bail,GCN,28,42,0.80,0.10,0.10,0.8512,0.0875,0.0394,0.0175,0.2808,1889,906,983,374,342,374,342,532,641,0.3838,0.4294,0.3418,0.8289,0.7895,0.1485,0.1030
bail,GCN,29,42,0.80,0.10,0.10,0.7433,0.0261,0.0109,0.0348,0.6446,1889,906,983,374,342,374,342,532,641,0.2546,0.2682,0.2421,0.4920,0.5029,0.1109,0.1030
bail,GCN,30,42,0.80,0.10,0.10,0.7348,0.0131,0.0100,0.0079,1.3974,1889,906,983,374,342,374,342,532,641,0.2515,0.2583,0.2452,0.4866,0.4766,0.0977,0.1217
bail,GCN,31,42,0.80,0.10,0.10,0.6310,0.0020,0.0113,0.0672,17.5000,1889,906,983,374,342,374,342,532,641,0.0143,0.0132,0.0153,0.0267,0.0380,0.0038,0.0031
bail,GCN,32,42,0.80,0.10,0.10,0.6490,0.0252,0.0146,0.0637,12.0649,1889,906,983,374,342,374,342,532,641,0.0619,0.0751,0.0498,0.1257,0.1111,0.0395,0.0172
bail,GCN,33,42,0.80,0.10,0.10,0.7253,0.0063,0.0372,0.0617,1.8667,1889,906,983,374,342,374,342,532,641,0.1159,0.1192,0.1129,0.2727,0.3099,0.0113,0.0078
bail,GCN,34,42,0.80,0.10,0.10,0.6178,0.0017,0.0003,0.0630,56.1333,1889,906,983,374,342,374,342,532,641,0.0053,0.0044,0.0061,0.0027,0.0029,0.0056,0.0078
bail,GCN,35,42,0.80,0.10,0.10,0.6496,0.0027,0.0129,0.0668,196.6667,1889,906,983,374,342,374,342,532,641,0.0328,0.0342,0.0315,0.0749,0.0877,0.0056,0.0016
bail,GCN,36,42,0.80,0.10,0.10,0.7422,0.0218,0.0330,0.0203,0.4271,1889,906,983,374,342,374,342,532,641,0.3573,0.3687,0.3469,0.6471,0.6140,0.1729,0.2044
bail,GCN,37,42,0.80,0.10,0.10,0.6670,0.0149,0.0021,0.0622,14.9881,1889,906,983,374,342,374,342,532,641,0.0662,0.0740,0.0590,0.1471,0.1491,0.0226,0.0109
bail,GCN,38,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN,39,42,0.80,0.10,0.10,0.6850,0.0112,0.0077,0.0586,31.4000,1889,906,983,374,342,374,342,532,641,0.0725,0.0784,0.0671,0.1765,0.1842,0.0094,0.0047
bail,GCN,40,42,0.80,0.10,0.10,0.6247,0.0065,0.0007,0.0678,59.1905,1889,906,983,374,342,374,342,532,641,0.0143,0.0177,0.0112,0.0241,0.0234,0.0132,0.0047
bail,GCN,41,42,0.80,0.10,0.10,0.6760,0.0208,0.0101,0.0562,19.5758,1889,906,983,374,342,374,342,532,641,0.0731,0.0839,0.0631,0.1738,0.1637,0.0207,0.0094
bail,GCN,42,42,0.80,0.10,0.10,0.7364,0.0167,0.0202,0.0555,20.3929,1889,906,983,374,342,374,342,532,641,0.1271,0.1358,0.1190,0.3102,0.3304,0.0132,0.0062
bail,GCN,43,42,0.80,0.10,0.10,0.7136,0.0113,0.0196,0.0117,2.0237,1889,906,983,374,342,374,342,532,641,0.2388,0.2329,0.2442,0.4278,0.4474,0.0959,0.1357
bail,GCN,44,42,0.80,0.10,0.10,0.8274,0.0317,0.0294,0.0438,2.2571,1889,906,983,374,342,374,342,532,641,0.2319,0.2483,0.2167,0.5642,0.5936,0.0263,0.0156
bail,GCN,45,42,0.80,0.10,0.10,0.6331,0.0069,0.0130,0.0565,36.1667,1889,906,983,374,342,374,342,532,641,0.0196,0.0232,0.0163,0.0481,0.0351,0.0056,0.0062
bail,GCN,46,42,0.80,0.10,0.10,0.7215,0.0323,0.0197,0.0418,1.8222,1889,906,983,374,342,374,342,532,641,0.1355,0.1523,0.1200,0.3209,0.3012,0.0338,0.0234
bail,GCN,47,42,0.80,0.10,0.10,0.6988,0.0215,0.0048,0.0532,15.3667,1889,906,983,374,342,374,342,532,641,0.0948,0.1060,0.0844,0.2299,0.2251,0.0188,0.0094
bail,GCN,48,42,0.80,0.10,0.10,0.6914,0.0270,0.0265,0.0454,18.7750,1889,906,983,374,342,374,342,532,641,0.0842,0.0982,0.0712,0.2166,0.1901,0.0150,0.0078
bail,GCN,49,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN+PFR,0,42,0.80,0.10,0.10,0.7385,0.0309,0.0242,0.0192,1.0818,1889,906,983,374,342,374,342,532,641,0.2223,0.2384,0.2075,0.4599,0.4357,0.0827,0.0858
bail,GCN+PFR,5,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN+PFR,10,42,0.80,0.10,0.10,0.6538,0.0140,0.0136,0.0558,36.6667,1889,906,983,374,342,374,342,532,641,0.0413,0.0486,0.0346,0.1043,0.0906,0.0094,0.0047
bail,GCN+PFR,15,42,0.80,0.10,0.10,0.6353,0.0364,0.0321,0.0627,6.4067,1889,906,983,374,342,374,342,532,641,0.0693,0.0883,0.0519,0.1257,0.0936,0.0620,0.0296
bail,GCN+PFR,20,42,0.80,0.10,0.10,0.6305,0.0035,0.0003,0.0641,19.7500,1889,906,983,374,342,374,342,532,641,0.0169,0.0188,0.0153,0.0348,0.0351,0.0075,0.0047
bail,GCN+PFR,25,42,0.80,0.10,0.10,0.6755,0.0221,0.0098,0.0573,17.0220,1889,906,983,374,342,374,342,532,641,0.0757,0.0872,0.0651,0.1765,0.1667,0.0244,0.0109
bail,GCN+PFR,30,42,0.80,0.10,0.10,0.7348,0.0094,0.0093,0.0036,1.4456,1889,906,983,374,342,374,342,532,641,0.2578,0.2627,0.2533,0.4947,0.4854,0.0996,0.1295
bail,GCN+PFR,35,42,0.80,0.10,0.10,0.6496,0.0027,0.0129,0.0668,196.6667,1889,906,983,374,342,374,342,532,641,0.0328,0.0342,0.0315,0.0749,0.0877,0.0056,0.0016
bail,GCN+PFR,40,42,0.80,0.10,0.10,0.6241,0.0075,0.0036,0.0668,59.5238,1889,906,983,374,342,374,342,532,641,0.0138,0.0177,0.0102,0.0241,0.0205,0.0132,0.0047
bail,GCN+PFR,45,42,0.80,0.10,0.10,0.6331,0.0069,0.0130,0.0565,36.1667,1889,906,983,374,342,374,342,532,641,0.0196,0.0232,0.0163,0.0481,0.0351,0.0056,0.0062
bail,GCN+PFR,50,42,0.80,0.10,0.10,0.7316,0.0373,0.0242,0.0378,0.8393,1889,906,983,374,342,374,342,532,641,0.1583,0.1777,0.1404,0.3663,0.3421,0.0451,0.0328
bail,GCN+FAME,0,42,0.80,0.10,0.10,0.6406,0.0095,0.0086,0.0601,74.0000,1889,906,983,374,342,374,342,532,641,0.0259,0.0309,0.0214,0.0642,0.0556,0.0075,0.0031
bail,GCN+FAME,1,42,0.80,0.10,0.10,0.6400,0.0084,0.0059,0.0612,73.7500,1889,906,983,374,342,374,342,532,641,0.0254,0.0298,0.0214,0.0615,0.0556,0.0075,0.0031
bail,GCN+FAME,2,42,0.80,0.10,0.10,0.6268,0.0042,0.0007,0.0655,75.7500,1889,906,983,374,342,374,342,532,641,0.0122,0.0143,0.0102,0.0241,0.0234,0.0075,0.0031
bail,GCN+FAME,3,42,0.80,0.10,0.10,0.6257,0.0061,0.0038,0.0656,244.5000,1889,906,983,374,342,374,342,532,641,0.0101,0.0132,0.0071,0.0214,0.0175,0.0075,0.0016
bail,GCN+FAME,4,42,0.80,0.10,0.10,0.6416,0.0120,0.0164,0.0558,11.3000,1889,906,983,374,342,374,342,532,641,0.0302,0.0364,0.0244,0.0749,0.0585,0.0094,0.0062
bail,GCN+FAME,5,42,0.80,0.10,0.10,0.6236,0.0059,0.0073,0.0636,216.3333,1889,906,983,374,342,374,342,532,641,0.0069,0.0099,0.0041,0.0160,0.0088,0.0056,0.0016
bail,GCN+FAME,6,42,0.80,0.10,0.10,0.6247,0.0037,0.0043,0.0635,154.0000,1889,906,983,374,342,374,342,532,641,0.0069,0.0088,0.0051,0.0160,0.0117,0.0038,0.0016
bail,GCN+FAME,7,42,0.80,0.10,0.10,0.6278,0.0043,0.0004,0.0654,75.5000,1889,906,983,374,342,374,342,532,641,0.0132,0.0155,0.0112,0.0267,0.0263,0.0075,0.0031
bail,GCN+FAME,8,42,0.80,0.10,0.10,0.6374,0.0114,0.0150,0.0582,75.5000,1889,906,983,374,342,374,342,532,641,0.0228,0.0287,0.0173,0.0588,0.0439,0.0075,0.0031
bail,GCN+FAME,9,42,0.80,0.10,0.10,0.6453,0.0114,0.0069,0.0608,30.0000,1889,906,983,374,342,374,342,532,641,0.0360,0.0419,0.0305,0.0829,0.0760,0.0132,0.0062
bail,GCN+FAME,10,42,0.80,0.10,0.10,0.6300,0.0088,0.0082,0.0631,94.0000,1889,906,983,374,342,374,342,532,641,0.0164,0.0210,0.0122,0.0374,0.0292,0.0094,0.0031
bail,GCN+FAME,11,42,0.80,0.10,0.10,0.6305,0.0083,0.0011,0.0684,41.9722,1889,906,983,374,342,374,342,532,641,0.0233,0.0276,0.0193,0.0428,0.0439,0.0169,0.0062
bail,GCN+FAME,12,42,0.80,0.10,0.10,0.6421,0.0112,0.0076,0.0610,30.3214,1889,906,983,374,342,374,342,532,641,0.0328,0.0386,0.0275,0.0749,0.0673,0.0132,0.0062
bail,GCN+FAME,13,42,0.80,0.10,0.10,0.6316,0.0166,0.0186,0.0619,121.1250,1889,906,983,374,342,374,342,532,641,0.0212,0.0298,0.0132,0.0508,0.0322,0.0150,0.0031
bail,GCN+FAME,14,42,0.80,0.10,0.10,0.6257,0.0063,0.0036,0.0656,94.5000,1889,906,983,374,342,374,342,532,641,0.0122,0.0155,0.0092,0.0241,0.0205,0.0094,0.0031
bail,GCN+FAME,15,42,0.80,0.10,0.10,0.6252,0.0071,0.0068,0.0645,245.5000,1889,906,983,374,342,374,342,532,641,0.0095,0.0132,0.0061,0.0214,0.0146,0.0075,0.0016
bail,GCN+FAME,16,42,0.80,0.10,0.10,0.6263,0.0052,0.0020,0.0687,260.8000,1889,906,983,374,342,374,342,532,641,0.0116,0.0143,0.0092,0.0214,0.0234,0.0094,0.0016
bail,GCN+FAME,17,42,0.80,0.10,0.10,0.6241,0.0097,0.0007,0.0710,126.4444,1889,906,983,374,342,374,342,532,641,0.0148,0.0199,0.0102,0.0241,0.0234,0.0169,0.0031
bail,GCN+FAME,18,42,0.80,0.10,0.10,0.6263,0.0051,0.0009,0.0666,243.5000,1889,906,983,374,342,374,342,532,641,0.0106,0.0132,0.0081,0.0214,0.0205,0.0075,0.0016
bail,GCN+FAME,19,42,0.80,0.10,0.10,0.6379,0.0084,0.0062,0.0614,37.6000,1889,906,983,374,342,374,342,532,641,0.0254,0.0298,0.0214,0.0588,0.0526,0.0094,0.0047
bail,GCN+FAME,20,42,0.80,0.10,0.10,0.6310,0.0088,0.0109,0.0609,76.2500,1889,906,983,374,342,374,342,532,641,0.0164,0.0210,0.0122,0.0401,0.0292,0.0075,0.0031
bail,GCN+FAME,21,42,0.80,0.10,0.10,0.6316,0.0077,0.0079,0.0619,75.7500,1889,906,983,374,342,374,342,532,641,0.0169,0.0210,0.0132,0.0401,0.0322,0.0075,0.0031
bail,GCN+FAME,22,42,0.80,0.10,0.10,0.6257,0.0061,0.0038,0.0656,244.5000,1889,906,983,374,342,374,342,532,641,0.0101,0.0132,0.0071,0.0214,0.0175,0.0075,0.0016
bail,GCN+FAME,23,42,0.80,0.10,0.10,0.6257,0.0062,0.0065,0.0634,76.7500,1889,906,983,374,342,374,342,532,641,0.0111,0.0143,0.0081,0.0241,0.0175,0.0075,0.0031
bail,GCN+FAME,24,42,0.80,0.10,0.10,0.6263,0.0030,0.0009,0.0645,45.5000,1889,906,983,374,342,374,342,532,641,0.0106,0.0121,0.0092,0.0214,0.0205,0.0056,0.0031
bail,GCN+FAME,25,42,0.80,0.10,0.10,0.6257,0.0017,0.0015,0.0656,152.0000,1889,906,983,374,342,374,342,532,641,0.0079,0.0088,0.0071,0.0160,0.0175,0.0038,0.0016
bail,GCN+FAME,26,42,0.80,0.10,0.10,0.6252,0.0074,0.0036,0.0667,106.6667,1889,906,983,374,342,374,342,532,641,0.0127,0.0166,0.0092,0.0241,0.0205,0.0113,0.0031
bail,GCN+FAME,27,42,0.80,0.10,0.10,0.6464,0.0090,0.0044,0.0607,72.2500,1889,906,983,374,342,374,342,532,641,0.0318,0.0364,0.0275,0.0775,0.0731,0.0075,0.0031
bail,GCN+FAME,28,42,0.80,0.10,0.10,0.6511,0.0125,0.0117,0.0571,72.2500,1889,906,983,374,342,374,342,532,641,0.0365,0.0430,0.0305,0.0936,0.0819,0.0075,0.0031
bail,GCN+FAME,29,42,0.80,0.10,0.10,0.6226,0.0080,0.0102,0.0637,248.0000,1889,906,983,374,342,374,342,532,641,0.0069,0.0110,0.0031,0.0160,0.0058,0.0075,0.0016
bail,GCN+FAME,30,42,0.80,0.10,0.10,0.6273,0.0053,0.0033,0.0644,76.0000,1889,906,983,374,342,374,342,532,641,0.0127,0.0155,0.0102,0.0267,0.0234,0.0075,0.0031
bail,GCN+FAME,31,42,0.80,0.10,0.10,0.6226,0.0081,0.0073,0.0658,265.4000,1889,906,983,374,342,374,342,532,641,0.0079,0.0121,0.0041,0.0160,0.0088,0.0094,0.0016
bail,GCN+FAME,32,42,0.80,0.10,0.10,0.6321,0.0089,0.0106,0.0608,76.0000,1889,906,983,374,342,374,342,532,641,0.0175,0.0221,0.0132,0.0428,0.0322,0.0075,0.0031
bail,GCN+FAME,33,42,0.80,0.10,0.10,0.6390,0.0084,0.0062,0.0613,74.0000,1889,906,983,374,342,374,342,532,641,0.0244,0.0287,0.0203,0.0588,0.0526,0.0075,0.0031
bail,GCN+FAME,34,42,0.80,0.10,0.10,0.6263,0.0050,0.0038,0.0645,214.0000,1889,906,983,374,342,374,342,532,641,0.0095,0.0121,0.0071,0.0214,0.0175,0.0056,0.0016
bail,GCN+FAME,35,42,0.80,0.10,0.10,0.6220,0.0044,0.0080,0.0627,0.0000,1889,906,983,374,342,374,342,532,641,0.0021,0.0044,0.0000,0.0080,0.0000,0.0019,0.0000
bail,GCN+FAME,36,42,0.80,0.10,0.10,0.6358,0.0084,0.0094,0.0594,10.9000,1889,906,983,374,342,374,342,532,641,0.0244,0.0287,0.0203,0.0561,0.0468,0.0094,0.0062
bail,GCN+FAME,37,42,0.80,0.10,0.10,0.6268,0.0043,0.0023,0.0676,93.5000,1889,906,983,374,342,374,342,532,641,0.0132,0.0155,0.0112,0.0241,0.0263,0.0094,0.0031
bail,GCN+FAME,38,42,0.80,0.10,0.10,0.6220,0.0094,0.0041,0.0690,122.6250,1889,906,983,374,342,374,342,532,641,0.0116,0.0166,0.0071,0.0187,0.0146,0.0150,0.0031
bail,GCN+FAME,39,42,0.80,0.10,0.10,0.6294,0.0076,0.0084,0.0621,76.2500,1889,906,983,374,342,374,342,532,641,0.0148,0.0188,0.0112,0.0348,0.0263,0.0075,0.0031
bail,GCN+FAME,40,42,0.80,0.10,0.10,0.6257,0.0062,0.0009,0.0677,261.8000,1889,906,983,374,342,374,342,532,641,0.0111,0.0143,0.0081,0.0214,0.0205,0.0094,0.0016
bail,GCN+FAME,41,42,0.80,0.10,0.10,0.6257,0.0039,0.0012,0.0656,213.6667,1889,906,983,374,342,374,342,532,641,0.0090,0.0110,0.0071,0.0187,0.0175,0.0056,0.0016
bail,GCN+FAME,42,42,0.80,0.10,0.10,0.6390,0.0084,0.0062,0.0613,74.0000,1889,906,983,374,342,374,342,532,641,0.0244,0.0287,0.0203,0.0588,0.0526,0.0075,0.0031
bail,GCN+FAME,43,42,0.80,0.10,0.10,0.6257,0.0061,0.0038,0.0656,244.5000,1889,906,983,374,342,374,342,532,641,0.0101,0.0132,0.0071,0.0214,0.0175,0.0075,0.0016
bail,GCN+FAME,44,42,0.80,0.10,0.10,0.6226,0.0056,0.0078,0.0637,0.0000,1889,906,983,374,342,374,342,532,641,0.0037,0.0066,0.0010,0.0107,0.0029,0.0038,0.0000
bail,GCN+FAME,45,42,0.80,0.10,0.10,0.6310,0.0088,0.0109,0.0609,76.2500,1889,906,983,374,342,374,342,532,641,0.0164,0.0210,0.0122,0.0401,0.0292,0.0075,0.0031
bail,GCN+FAME,46,42,0.80,0.10,0.10,0.6305,0.0098,0.0138,0.0599,76.7500,1889,906,983,374,342,374,342,532,641,0.0159,0.0210,0.0112,0.0401,0.0263,0.0075,0.0031
bail,GCN+FAME,47,42,0.80,0.10,0.10,0.6252,0.0051,0.0038,0.0645,76.5000,1889,906,983,374,342,374,342,532,641,0.0106,0.0132,0.0081,0.0214,0.0175,0.0075,0.0031
bail,GCN+FAME,48,42,0.80,0.10,0.10,0.6300,0.0087,0.0111,0.0610,76.5000,1889,906,983,374,342,374,342,532,641,0.0154,0.0199,0.0112,0.0374,0.0263,0.0075,0.0031
bail,GCN+FAME,49,42,0.80,0.10,0.10,0.6215,0.0055,0.0080,0.0638,0.0000,1889,906,983,374,342,374,342,532,641,0.0026,0.0055,0.0000,0.0080,0.0000,0.0038,0.0000
bail,GCN+FAME+PFR,0,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN+FAME+PFR,5,42,0.80,0.10,0.10,0.6226,0.0056,0.0078,0.0637,0.0000,1889,906,983,374,342,374,342,532,641,0.0037,0.0066,0.0010,0.0107,0.0029,0.0038,0.0000
bail,GCN+FAME+PFR,10,42,0.80,0.10,0.10,0.3584,0.0610,0.0742,0.0028,0.2033,1889,906,983,374,342,374,342,532,641,0.6300,0.5982,0.6592,0.4492,0.5234,0.7030,0.7317
bail,GCN+FAME+PFR,15,42,0.80,0.10,0.10,0.6173,0.0103,0.0078,0.0684,72.5556,1889,906,983,374,342,374,342,532,641,0.0090,0.0143,0.0041,0.0107,0.0029,0.0169,0.0047
bail,GCN+FAME+PFR,20,42,0.80,0.10,0.10,0.3722,0.0630,0.0870,0.0421,0.0917,1889,906,983,374,342,374,342,532,641,0.8904,0.8576,0.9207,0.8048,0.8918,0.8947,0.9360
bail,GCN+FAME+PFR,25,42,0.80,0.10,0.10,0.6098,0.0058,0.0081,0.0732,2.5193,1889,906,983,374,342,374,342,532,641,0.0323,0.0353,0.0295,0.0241,0.0322,0.0432,0.0281
bail,GCN+FAME+PFR,30,42,0.80,0.10,0.10,0.6114,0.0122,0.0043,0.0720,13.3556,1889,906,983,374,342,374,342,532,641,0.0201,0.0265,0.0142,0.0160,0.0117,0.0338,0.0156
bail,GCN+FAME+PFR,35,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN+FAME+PFR,40,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GCN+FAME+PFR,45,42,0.80,0.10,0.10,0.6125,0.0128,0.0049,0.0783,13.6364,1889,906,983,374,342,374,342,532,641,0.0265,0.0331,0.0203,0.0214,0.0263,0.0414,0.0172
bail,GCN+FAME+PFR,50,42,0.80,0.10,0.10,0.6210,0.0000,0.0000,0.0649,0.0000,1889,906,983,374,342,374,342,532,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bail,GIN,0,42,0.80,0.10,0.10,0.7258,0.0318,0.0147,0.0391,0.0038,1889,906,983,374,342,374,342,532,641,0.6236,0.6402,0.6083,0.9679,0.9532,0.4098,0.4243
bail,GIN,1,42,0.80,0.10,0.10,0.9153,0.0706,0.0443,0.0164,0.1488,1889,906,983,374,342,374,342,532,641,0.3970,0.4338,0.3632,0.9332,0.8889,0.0827,0.0827
